task	best_threshold	prior	log2(auprc/prior)
MONDO:0021220	0.0183264633920145	0.004076086956521739	7.938599455335857
MONDO:0023603	0.00698493643675	0.005434782608695652	6.118941072723508
MONDO:0005278	0.0369924981920212	0.004098360655737705	7.930737337562887
MONDO:0006026	0.0520048929041136	0.004076086956521739	7.356574237694254
MONDO:0003081	0.0053926976983725	0.004076086956521739	7.633744873807435
MONDO:0005047	0.0059186390851491	0.005434782608695652	7.111135670234707
MONDO:0018874	0.1744651546971012	0.028727770177838577	5.014684898650097
MONDO:0005275	0.1355795170348525	0.050271739130434784	4.231008942353148
MONDO:0019056	0.0810551377143443	0.035326086956521736	4.634990609101784
MONDO:0005070	0.569764786922995	0.5421195652173914	0.8696511859588352
MONDO:0003538	0.0958063263573329	0.027210884353741496	4.921696080572684
MONDO:0008170	0.0941633855961234	0.015006821282401092	6.0166586657451155
MONDO:0002256	0.0613590913717107	0.005434782608695652	7.231381204563703
MONDO:0021190	0.0041159138047059	0.004081632653061225	7.354616713593536
MONDO:0019042	0.0157837689370711	0.008152173913043478	6.670977780006411
MONDO:0019303	0.0163028150443709	0.006793478260869565	6.196918066503233
MONDO:0005502	0.0083898626978574	0.004087193460490463	7.934673752122056
MONDO:0024619	0.0057508554588251	0.005442176870748299	7.19716548922579
MONDO:0021079	0.0257096464274727	0.009510869565217392	6.418298936145389
MONDO:0002654	0.0500115731750058	0.014945652173913044	5.952297249371078
MONDO:0021138	0.1081060142761407	0.047748976807639835	4.161282962310919
MONDO:0021038	0.0157741010716086	0.004076086956521739	7.938599455335857
MONDO:0002367	0.0413610328878573	0.015006821282401092	6.00193032859456
MONDO:0006693	0.1099689731587584	0.004081632653061225	7.811107056918711
MONDO:0006517	0.0132730684751334	0.0068212824010914054	5.506635337858835
MONDO:0018076	0.0198880319943272	0.006811989100817439	7.148798557474904
MONDO:0019243	0.0049736392398192	0.004081632653061225	7.730187061535144
MONDO:0005138	0.4323143929822899	0.031506849315068496	4.748298090440433
MONDO:0021117	0.127433362030768	0.036734693877551024	4.4913948393273975
MONDO:0007254	0.1935878956758248	0.06548431105047749	3.8422533579310056
MONDO:0002531	0.0147980545901245	0.005434782608695652	6.959330896919943
MONDO:0021248	0.1715553306311146	0.10190217391304347	3.247561449236539
MONDO:0003004	0.0072968106475367	0.004076086956521739	7.938599455335857
MONDO:0021674	0.0340755727014131	0.014945652173913044	5.375542567532299
MONDO:0005336	0.0439540504104208	0.012228260869565218	5.963223019502144
MONDO:0005794	0.008487285136296	0.005449591280653951	5.081918483754363
MONDO:0002977	0.098658321325502	0.01904761904761905	5.653659364805083
MONDO:0004953	0.059543731594953	0.005714285714285714	6.502214015266432
MONDO:0002545	0.144409066986641	0.024456521739130436	5.143602727826827
MONDO:0005058	0.0049289415792489	0.004098360655737705	7.930737337562887
MONDO:0000594	0.0452229410783485	0.019021739130434784	5.7093206484141685
MONDO:0024479	0.0081881093831986	0.004081632653061225	4.163603090128842
MONDO:0000167	0.0460817833304473	0.012244897959183673	6.2607017782339245
MONDO:0006295	0.0527168567892725	0.017735334242837655	5.553718526388226
MONDO:0007915	0.0177898124962072	0.006802721088435374	7.087197615577952
MONDO:0016749	0.0040956390668076	0.004076086956521739	7.538061525752128
MONDO:0018905	0.0790006665983738	0.0068212824010914054	6.99666994614462
MONDO:0005157	0.1481680640158555	0.06938775510204082	3.7774620779937886
MONDO:0024885	0.0942319691752348	0.00411522633744856	7.265849421440848
MONDO:0100070	0.0041909523549365	0.004081632653061225	7.93663793900257
MONDO:0000462	0.0187275571957298	0.006793478260869565	6.619608643528047
MONDO:0005836	0.0437986284841878	0.023192360163710776	5.2622260456254155
MONDO:0005574	0.2437086276617147	0.02857142857142857	4.9201805637536316
MONDO:0005314	0.0071469507020369	0.004137931034482759	7.791343802097281
MONDO:0005485	0.0590206832801225	0.021739130434782608	5.42193366074602
MONDO:0020633	0.0043581038947377	0.004092769440654843	7.350693679113967
MONDO:0005590	0.0320506827243007	0.005706134094151213	6.642496191411872
MONDO:0002038	0.0276120191069014	0.00819672131147541	6.787612395464289
MONDO:0008383	0.1972415949978753	0.012244897959183673	5.933581380569232
MONDO:0002129	0.1830023798984349	0.04911323328785812	4.147359967565155
MONDO:0016106	0.0429227983640266	0.008152173913043478	6.663492217201488
MONDO:0021040	0.0611530775214626	0.010884353741496598	6.050384701942358
MONDO:0016642	0.0307244508248983	0.004076086956521739	7.73214857786843
MONDO:0100309	0.0040220385075161	0.004076086956521739	7.938599455335857
MONDO:0004949	0.1197522042038512	0.03678474114441417	4.388265869025197
MONDO:0005586	0.0433308728564625	0.017663043478260868	5.506921965508298
MONDO:0003939	0.1321419204835227	0.025815217391304348	5.017387768858751
MONDO:0005578	0.0581276355738355	0.016304347826086956	5.825232481910097
MONDO:0005402	0.1084884617677731	0.02997275204359673	4.862249796654412
MONDO:0021636	0.1294906178455244	0.02857142857142857	4.685949536783573
MONDO:0005027	0.024916848551831	0.009510869565217392	6.054759938597753
MONDO:0003659	0.0172724416948969	0.005471956224350205	7.178860445357577
MONDO:0005156	0.0102705012959324	0.005434782608695652	6.531381460516313
MONDO:0015757	0.1644716946918611	0.06938775510204082	3.7547188977266845
MONDO:0015547	0.0133842649755781	0.00816326530612245	6.28554233395398
MONDO:0017026	0.0112667884153541	0.004081632653061225	7.290274893617271
MONDO:0004979	0.0385436765764636	0.006793478260869565	6.589976493783074
MONDO:0005244	0.0088242254250579	0.005442176870748299	7.181524998126105
