node,IC
CL:0000322,8.280394329279027
UBERON:0004821,7.720778541343604
CL:0011012,7.469464113062697
CL:0008019,8.280394329279027
CL:0000335,9.666688690398917
CL:0000336,8.568076401730808
CL:0000457,7.181782040610917
CL:1000426,8.057250777964818
UBERON:0001236,7.874929221170863
CL:0000339,9.666688690398917
CL:0000346,8.973541509838972
UBERON:0000412,8.280394329279027
CL:0000347,9.666688690398917
UBERON:0001773,7.364103597404871
CL:0000348,9.666688690398917
UBERON:0001776,6.776316932502753
CL:0000349,6.833475346342701
UBERON:0000478,5.572344128176817
CL:0000350,9.666688690398917
UBERON:0010302,8.973541509838972
CL:0000351,8.057250777964818
UBERON:0000358,7.181782040610917
CL:0000352,9.666688690398917
CL:0000353,9.666688690398917
CL:0000354,9.666688690398917
CL:0000355,9.666688690398917
CL:0000357,9.666688690398917
CL:0000358,8.973541509838972
UBERON:0004590,6.370851824394588
CL:0000359,6.488634860050972
UBERON:0002049,2.53020548180867
CL:0002159,6.408592152377436
UBERON:0007376,4.468191659133091
CL:0000365,8.973541509838972
CL:0010017,8.568076401730808
CL:0000377,9.666688690398917
CL:0000385,9.666688690398917
CL:0000386,8.973541509838972
CL:0000390,8.973541509838972
CL:0000387,9.666688690398917
CL:0000388,9.666688690398917
UBERON:0000043,6.447812865530716
CL:0000397,9.666688690398917
CL:0000402,6.894099968159136
CL:2000029,5.677704643834643
CL:0000404,4.585284325414454
CL:0000412,7.874929221170863
CL:0000424,7.587247148719081
CL:0000432,8.973541509838972
CL:0000438,9.666688690398917
CL:0000439,9.666688690398917
CL:0000440,9.666688690398917
CL:0000441,9.666688690398917
CL:0000443,8.973541509838972
CL:0000737,6.003127044269271
CL:0000444,8.973541509838972
CL:0000446,9.666688690398917
CL:0002260,8.568076401730808
CL:0000448,9.666688690398917
UBERON:0001347,8.973541509838972
CL:0000449,9.666688690398917
UBERON:0001348,8.973541509838972
CL:0000451,7.101739332937381
CL:0000842,4.887565197287388
CL:0000453,8.973541509838972
CL:0000990,7.364103597404871
CL:0000454,8.973541509838972
CL:0000456,8.973541509838972
CL:0000459,8.568076401730808
CL:0000460,8.973541509838972
CL:0000467,9.666688690398917
CL:0000500,8.280394329279027
CL:0000477,9.666688690398917
CL:2000064,8.057250777964818
UBERON:0000992,5.696396776846795
CL:0000482,9.666688690398917
CL:0000488,9.666688690398917
CL:0000498,7.101739332937381
CL:0000501,9.666688690398917
CL:0002174,8.973541509838972
CL:0000593,8.280394329279027
CL:0000503,9.666688690398917
UBERON:0001305,6.622166252675495
CL:0000507,8.568076401730808
CL:0000506,8.973541509838972
CL:0000508,9.666688690398917
CL:0000509,8.973541509838972
CL:0002180,7.720778541343604
UBERON:0004997,8.973541509838972
CL:0000513,9.666688690398917
CL:0002494,5.9778092362849815
CL:0010021,8.973541509838972
UBERON:0001133,5.623637422564367
CL:0000514,9.666688690398917
CL:0000515,8.280394329279027
CL:0000521,9.666688690398917
CL:0000525,9.666688690398917
CL:2000060,8.973541509838972
UBERON:0010005,8.280394329279027
CL:0000541,9.666688690398917
CL:0000547,8.568076401730808
CL:0000765,7.364103597404871
CL:0000549,8.568076401730808
CL:0000550,8.568076401730808
CL:0000552,8.568076401730808
CL:0000553,9.666688690398917
CL:0000555,9.666688690398917
CL:0000556,8.973541509838972
CL:4033018,8.973541509838972
CL:0000557,8.568076401730808
CL:0001012,8.057250777964818
CL:1001610,8.057250777964818
UBERON:0002371,6.833475346342701
CL:0000558,8.057250777964818
CL:0000559,9.666688690398917
CL:0000561,8.973541509838972
CL:0009004,7.268793417600547
UBERON:0000966,5.555814826225606
CL:0000562,9.666688690398917
CL:0000566,9.666688690398917
CL:0000569,8.973541509838972
CL:2000073,8.568076401730808
CL:0000570,9.666688690398917
UBERON:0001747,8.973541509838972
CL:0010009,8.568076401730808
CL:0000573,9.666688690398917
CL:0000575,9.666688690398917
UBERON:0001772,8.973541509838972
CL:0000576,7.268793417600547
CL:0000588,8.568076401730808
CL:0000595,8.568076401730808
CL:0000598,8.057250777964818
CL:0000604,9.666688690398917
CL:0002374,7.0276313607836585
CL:0000609,7.268793417600547
CL:0000617,7.101739332937381
CL:0000622,8.280394329279027
UBERON:0009842,6.20095278759919
CL:0000626,9.666688690398917
CL:0012001,7.720778541343604
CL:0000627,8.973541509838972
CL:0000632,9.666688690398917
CL:0000681,8.280394329279027
CL:0000636,9.666688690398917
CL:0000637,8.568076401730808
CL:2000004,8.057250777964818
UBERON:0002196,7.181782040610917
CL:0000638,8.973541509838972
UBERON:0006964,8.280394329279027
CL:0000642,8.973541509838972
CL:0000646,8.057250777964818
CL:0000648,9.666688690398917
CL:1000618,8.280394329279027
UBERON:0002113,3.6827524097117266
UBERON:0002303,7.0276313607836585
CL:0000649,9.666688690398917
UBERON:0002026,8.973541509838972
CL:0000669,7.469464113062697
CL:0000650,8.973541509838972
CL:0000652,9.666688690398917
UBERON:0001905,7.874929221170863
CL:0002522,7.720778541343604
CL:0000653,7.874929221170863
CL:1000450,7.587247148719081
UBERON:0005751,7.720778541343604
CL:0000654,9.666688690398917
CL:0000655,9.666688690398917
CL:0000656,9.666688690398917
CL:0000657,9.666688690398917
CL:0000666,8.568076401730808
CL:0008034,7.0276313607836585
CL:0000670,9.666688690398917
UBERON:0000922,2.7168322353981447
CL:0000679,7.720778541343604
CL:0000691,9.666688690398917
CL:0000696,8.568076401730808
CL:4033050,8.280394329279027
CL:0000700,8.973541509838972
CL:0000703,8.973541509838972
CL:0000706,9.666688690398917
CL:4023073,8.280394329279027
UBERON:0001886,6.622166252675495
CL:0000708,9.666688690398917
UBERON:0003210,8.973541509838972
CL:0000712,9.666688690398917
UBERON:0002069,8.973541509838972
CL:0000731,7.720778541343604
UBERON:0000365,6.833475346342701
UBERON:0002405,3.269759035182771
CL:0000740,9.666688690398917
CL:0000745,9.666688690398917
CL:0000746,6.531194474469768
UBERON:0007100,3.959578425650042
CL:0000748,8.973541509838972
CL:0008028,8.568076401730808
CL:0000752,9.666688690398917
CL:0000762,9.666688690398917
CL:0000775,9.666688690398917
CL:0000864,8.280394329279027
CL:0000777,9.666688690398917
CL:0000778,8.973541509838972
CL:0000779,8.973541509838972
CL:0000780,9.666688690398917
CL:0000781,9.666688690398917
CL:0000782,9.666688690398917
CL:0000785,5.754665684970771
CL:0001201,5.477033948372492
CL:0000946,8.057250777964818
CL:0000786,8.568076401730808
CL:0000787,6.299392860412443
CL:0000788,8.057250777964818
CL:0000816,8.973541509838972
CL:0000817,7.181782040610917
CL:0000818,9.666688690398917
CL:0000822,7.874929221170863
CL:0000838,7.874929221170863
CL:0000826,8.973541509838972
CL:0000827,8.568076401730808
CL:0000828,9.666688690398917
CL:0000834,9.666688690398917
CL:0002191,8.568076401730808
CL:0000835,9.666688690398917
CL:0000837,8.057250777964818
CL:0002031,6.370851824394588
CL:0000843,8.568076401730808
CL:0000844,7.874929221170863
UBERON:0001745,6.622166252675495
CL:0000845,9.666688690398917
CL:2000074,8.973541509838972
UBERON:0001251,8.973541509838972
CL:0000847,9.666688690398917
CL:0000848,9.666688690398917
CL:0000850,9.666688690398917
CL:0000853,9.666688690398917
CL:0002169,8.973541509838972
UBERON:0001997,8.280394329279027
CL:0000856,8.568076401730808
UBERON:0008904,6.958638489296707
CL:0000857,9.666688690398917
CL:0000858,9.666688690398917
CL:0000860,8.280394329279027
UBERON:0000479,1.526373150238932
CL:0000878,8.973541509838972
CL:0000881,9.666688690398917
UBERON:0001981,2.7216376266730835
CL:0000889,8.568076401730808
CL:0002420,8.973541509838972
CL:0000893,9.666688690398917
UBERON:0000077,4.479302884558162
UBERON:0002370,6.334484180223713
CL:0000894,9.666688690398917
CL:0000936,9.666688690398917
CL:0000941,8.568076401730808
CL:0000972,6.958638489296707
CL:0000948,9.666688690398917
CL:0000957,8.568076401730808
CL:0000952,9.666688690398917
CL:0000953,9.666688690398917
CL:0000955,8.057250777964818
CL:0000954,9.666688690398917
CL:0000956,9.666688690398917
CL:0000961,9.666688690398917
CL:0002056,8.973541509838972
CL:0000962,9.666688690398917
CL:0000963,9.666688690398917
CL:0000964,9.666688690398917
CL:0000965,9.666688690398917
CL:0000966,9.666688690398917
CL:0000967,9.666688690398917
CL:0001053,7.587247148719081
CL:0000970,7.720778541343604
CL:0000971,9.666688690398917
CL:0000973,9.666688690398917
CL:0000979,8.057250777964818
CL:0000980,9.666688690398917
CL:0000981,8.568076401730808
CL:0001060,7.181782040610917
CL:0000995,8.568076401730808
CL:0001008,8.568076401730808
CL:0001019,7.720778541343604
CL:0001021,9.666688690398917
CL:0001022,8.057250777964818
CL:0001030,8.568076401730808
CL:0001023,9.666688690398917
CL:0001059,8.568076401730808
CL:0001024,9.666688690398917
CL:0001025,9.666688690398917
CL:0001026,9.666688690398917
CL:0001027,9.666688690398917
CL:0001028,9.666688690398917
CL:0001029,9.666688690398917
CL:0001031,9.666688690398917
CL:0001032,8.568076401730808
CL:0010012,6.722249711232477
CL:0001033,8.973541509838972
CL:0002608,7.469464113062697
CL:0001039,9.666688690398917
CL:0001040,9.666688690398917
CL:0001054,8.568076401730808
CL:0002393,8.568076401730808
CL:0001055,9.666688690398917
CL:0002397,8.973541509838972
CL:0001066,8.568076401730808
CL:0001200,5.461996071007952
CL:0002000,9.666688690398917
CL:0002001,9.666688690398917
CL:0002002,9.666688690398917
CL:0002003,9.666688690398917
CL:0002004,9.666688690398917
CL:0002005,9.666688690398917
CL:0002006,9.666688690398917
CL:0002009,8.973541509838972
CL:0002011,9.666688690398917
CL:0002012,9.666688690398917
CL:0002013,9.666688690398917
CL:0002014,9.666688690398917
CL:0002015,9.666688690398917
CL:0002016,9.666688690398917
CL:0002017,9.666688690398917
CL:0002018,9.666688690398917
CL:0002422,8.568076401730808
CL:0002019,9.666688690398917
CL:0002020,9.666688690398917
CL:0002021,9.666688690398917
CL:0002022,9.666688690398917
CL:0002033,9.666688690398917
CL:0002034,9.666688690398917
CL:0002035,9.666688690398917
CL:0002036,9.666688690398917
CL:0002043,9.666688690398917
CL:0002045,9.666688690398917
CL:0002400,8.280394329279027
CL:0002047,9.666688690398917
CL:0002049,9.666688690398917
CL:0002050,9.666688690398917
CL:0002052,9.666688690398917
CL:0002054,9.666688690398917
CL:0002059,9.666688690398917
CL:0002062,9.666688690398917
CL:0002063,9.666688690398917
CL:1000272,7.587247148719081
CL:0002064,9.666688690398917
CL:1001599,8.568076401730808
UBERON:0001263,8.568076401730808
CL:0002086,6.622166252675495
CL:0002068,8.057250777964818
CL:0002069,8.057250777964818
CL:0002070,8.057250777964818
CL:0002072,8.057250777964818
CL:0002073,7.587247148719081
CL:0002074,8.568076401730808
CL:0002079,9.666688690398917
CL:1001433,7.874929221170863
UBERON:0001064,8.973541509838972
CL:0002080,9.666688690398917
CL:0002081,9.666688690398917
CL:0002256,8.973541509838972
CL:0002082,9.666688690398917
CL:0002083,9.666688690398917
CL:0002087,9.666688690398917
CL:0002088,9.666688690398917
CL:0002092,7.364103597404871
CL:0002095,9.666688690398917
CL:0002096,8.568076401730808
CL:0008009,7.181782040610917
UBERON:0009966,7.720778541343604
CL:0002097,8.280394329279027
CL:1001601,7.874929221170863
UBERON:0001235,6.958638489296707
CL:0002099,9.666688690398917
UBERON:0002053,8.973541509838972
CL:0002101,8.568076401730808
CL:0002102,9.666688690398917
CL:0002103,9.666688690398917
CL:0002104,9.666688690398917
CL:0002105,8.568076401730808
CL:0002106,9.666688690398917
CL:0002107,9.666688690398917
CL:0002108,9.666688690398917
CL:0002109,8.973541509838972
CL:0002110,9.666688690398917
CL:0002111,8.568076401730808
CL:0002112,8.973541509838972
CL:0002113,9.666688690398917
CL:0002114,8.568076401730808
CL:0002115,8.973541509838972
CL:0002116,9.666688690398917
CL:0002117,7.720778541343604
CL:0002118,8.568076401730808
CL:0002119,8.568076401730808
CL:0002120,9.666688690398917
CL:0002121,9.666688690398917
CL:0002122,8.973541509838972
CL:0002123,9.666688690398917
CL:0002134,9.666688690398917
UBERON:0013192,8.973541509838972
CL:0002136,9.666688690398917
CL:0002137,9.666688690398917
CL:0002138,8.568076401730808
UBERON:0001473,5.838047293909822
CL:0002140,9.666688690398917
CL:1000448,8.568076401730808
UBERON:0003487,7.720778541343604
CL:0002144,8.280394329279027
CL:2000008,7.0276313607836585
UBERON:0001915,7.587247148719081
CL:0002145,8.973541509838972
CL:0005012,8.568076401730808
CL:4030034,8.280394329279027
UBERON:0001754,7.720778541343604
CL:0002149,9.666688690398917
UBERON:0000995,5.507805607039246
CL:0002153,9.666688690398917
UBERON:0002027,8.568076401730808
CL:0002166,9.666688690398917
CL:0002251,5.376229249250526
UBERON:0011595,3.1594109780139057
CL:0002167,8.568076401730808
CL:0002170,9.666688690398917
CL:0002336,8.973541509838972
UBERON:0003729,5.589151246493198
CL:0002173,9.666688690398917
CL:1001318,8.973541509838972
UBERON:0002321,8.973541509838972
CL:0002177,9.666688690398917
CL:0002178,6.958638489296707
UBERON:0000945,5.0615185044108255
UBERON:0001199,6.083169751942807
CL:0002183,9.666688690398917
UBERON:0000325,7.364103597404871
CL:0002187,8.973541509838972
CL:1000428,8.568076401730808
CL:0002188,8.973541509838972
CL:1000746,7.181782040610917
UBERON:0000074,5.905488574705355
CL:0002195,8.973541509838972
CL:0002198,8.568076401730808
CL:0002199,9.666688690398917
CL:0002200,9.666688690398917
CL:0002257,8.568076401730808
UBERON:0002046,6.722249711232477
CL:0002632,6.776316932502753
UBERON:0007196,4.566822262574719
CL:0002209,9.666688690398917
CL:0002220,9.666688690398917
CL:0002222,8.568076401730808
UBERON:0000965,6.833475346342701
CL:0002224,9.666688690398917
UBERON:0001803,8.280394329279027
CL:0002231,7.720778541343604
UBERON:0002367,5.905488574705355
CL:0002232,9.666688690398917
UBERON:0002485,8.568076401730808
CL:0002233,8.973541509838972
UBERON:0004179,8.568076401730808
CL:0002234,9.666688690398917
CL:0002341,8.280394329279027
CL:0002236,9.666688690398917
CL:0002240,9.666688690398917
CL:0002241,9.666688690398917
UBERON:0001004,3.105658024502344
UBERON:0005169,6.083169751942807
CL:0002243,9.666688690398917
UBERON:0001607,8.973541509838972
CL:0002246,8.973541509838972
UBERON:0000178,7.181782040610917
CL:0002248,9.666688690398917
CL:0002250,7.874929221170863
CL:0002563,5.860026200628598
UBERON:0001983,6.447812865530716
UBERON:0001555,2.289554977564963
CL:0002252,8.568076401730808
UBERON:0001043,5.929019072115549
CL:0002253,6.408592152377436
UBERON:0000059,4.496204695360766
CL:0002254,7.101739332937381
UBERON:0002108,5.081721211728345
CL:0002255,9.666688690398917
UBERON:0001295,6.833475346342701
UBERON:0002337,8.973541509838972
CL:0002258,9.666688690398917
CL:1001593,8.280394329279027
UBERON:0001132,7.181782040610917
CL:0002261,8.568076401730808
CL:0002262,7.874929221170863
UBERON:0003909,6.958638489296707
CL:0002264,9.666688690398917
CL:0002265,9.666688690398917
CL:0009042,8.973541509838972
UBERON:0001155,5.4923014205032805
CL:0002266,9.666688690398917
CL:0009006,8.973541509838972
CL:0002267,9.666688690398917
CL:0002274,9.666688690398917
CL:0002275,9.666688690398917
CL:0002292,9.666688690398917
CL:0002293,8.280394329279027
CL:0002364,8.973541509838972
CL:0002294,9.666688690398917
CL:0002301,9.666688690398917
UBERON:0002018,8.973541509838972
CL:0002305,7.364103597404871
CL:1000494,6.670956416844927
CL:1000615,6.958638489296707
UBERON:0004135,6.1701811289324375
CL:0002306,8.568076401730808
UBERON:0004134,6.776316932502753
CL:0002308,8.280394329279027
UBERON:0002419,5.905488574705355
CL:0002312,9.666688690398917
CL:0002313,9.666688690398917
UBERON:0000078,8.568076401730808
CL:0002315,8.973541509838972
CL:0005014,8.280394329279027
UBERON:0001844,6.670956416844927
CL:0002316,9.666688690398917
UBERON:0001862,5.71544497181749
UBERON:0001016,1.609944915423604
UBERON:0002384,3.4128598788234443
CL:0002323,9.666688690398917
CL:0002324,8.568076401730808
CL:0002327,7.874929221170863
UBERON:0001911,5.77486839228829
CL:0002325,9.666688690398917
CL:1001586,8.973541509838972
UBERON:0003214,8.568076401730808
CL:0002328,7.720778541343604
UBERON:0002031,6.776316932502753
UBERON:0002185,5.21234139414541
CL:0002332,9.666688690398917
CL:0002333,9.666688690398917
CL:0002334,7.720778541343604
CL:0002335,9.666688690398917
CL:0002339,9.666688690398917
CL:0002350,9.666688690398917
CL:0010008,8.057250777964818
UBERON:0002165,6.670956416844927
CL:0002351,9.666688690398917
CL:0002352,8.057250777964818
CL:0002353,9.666688690398917
CL:0002354,9.666688690398917
UBERON:0001040,7.0276313607836585
CL:0002359,9.666688690398917
UBERON:0001987,5.905488574705355
CL:0002363,9.666688690398917
UBERON:0001777,8.057250777964818
UBERON:0002123,8.568076401730808
CL:0002365,9.666688690398917
UBERON:0002124,8.568076401730808
CL:0002601,8.973541509838972
CL:0002366,9.666688690398917
UBERON:0001296,8.568076401730808
CL:0002367,9.666688690398917
UBERON:0005969,8.568076401730808
CL:0002368,6.622166252675495
UBERON:0000065,3.6802366851144797
CL:0002370,7.720778541343604
UBERON:0004802,5.284662055725036
CL:0002372,7.364103597404871
UBERON:0001690,3.9398409428117205
CL:0002375,9.666688690398917
CL:0002377,9.666688690398917
CL:0002395,8.568076401730808
CL:0002398,9.666688690398917
CL:0002402,9.666688690398917
CL:0009014,8.973541509838972
UBERON:0001211,7.268793417600547
CL:0002421,9.666688690398917
CL:0002425,9.666688690398917
CL:0002453,9.666688690398917
CL:0002465,8.568076401730808
CL:0002454,9.666688690398917
CL:0002457,9.666688690398917
CL:0002460,9.666688690398917
CL:0002467,9.666688690398917
CL:0002468,9.666688690398917
CL:0002469,9.666688690398917
CL:0002470,9.666688690398917
CL:0002480,9.666688690398917
UBERON:0001826,6.776316932502753
UBERON:0005384,7.469464113062697
CL:0002481,9.666688690398917
CL:0002482,9.666688690398917
CL:1000458,7.874929221170863
UBERON:0002067,5.623637422564367
CL:0002483,9.666688690398917
CL:0002559,7.874929221170863
CL:2000000,8.973541509838972
UBERON:0002073,6.531194474469768
CL:0002484,8.280394329279027
CL:0002485,9.666688690398917
CL:0002486,9.666688690398917
CL:0002491,7.874929221170863
UBERON:0002282,8.568076401730808
CL:0002490,9.666688690398917
UBERON:0002227,8.057250777964818
CL:0002499,9.666688690398917
UBERON:0004021,8.973541509838972
CL:0002503,8.057250777964818
UBERON:0005742,6.776316932502753
CL:0002504,6.833475346342701
UBERON:0000160,3.9141160515732842
CL:0002507,9.666688690398917
CL:0002518,5.166879020068652
CL:1000497,4.896004065933252
CL:0002521,9.666688690398917
UBERON:0002190,7.720778541343604
UBERON:0001008,3.3549538812460025
CL:0002523,9.666688690398917
UBERON:0000080,5.860026200628598
CL:0002525,9.666688690398917
UBERON:0000081,5.838047293909822
CL:0002535,8.568076401730808
UBERON:0000002,6.622166252675495
UBERON:0004801,7.364103597404871
CL:0002536,9.666688690398917
UBERON:0000305,8.057250777964818
CL:0002537,9.666688690398917
CL:1000488,8.568076401730808
CL:0002538,9.666688690398917
UBERON:0004823,8.973541509838972
CL:0002539,9.666688690398917
CL:0019018,6.670956416844927
UBERON:0004178,8.568076401730808
